定式ID,匹配步数,落子前缀
kj_71099,19,pc tt qf pd qd oc pe od pb oe of nf og ng ob oh ne pg pf
kj_80796,12,pc qe tt od oc nd mc md lc tt ke tt
kj_35328,32,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld tt of og oe pg tt md le mc od
kj_78554,13,pc pe qe qf qd pf nc pj ql tt ok tt oj
kj_38104,8,pc tt pf tt lc tt ke tt
kj_51153,7,pd tt nc qf qh tt qe
kj_01959,9,pd tt nc mc md ld lc mb lb
kj_52931,9,pc pe qe qf qd pg of og rf
kj_79206,8,pc pd oc qd qc qh od tt
kj_42709,8,pc tt pf kc tt kd tt nc
kj_79612,8,pc tt pe kd tt oc od nc
kj_43813,7,pd tt nc md nd qg qi
kj_54746,17,pd qc pc qd qf qe pe rf qb rb re rd rg se qg of pf
kj_54414,13,pd qc pc qd qf rf qg rg qh qe pe rh qi
kj_40403,8,pc qe nd pi kd qc qb pb
kj_75668,6,pd tt nd qf qe pf
kj_84485,9,pc tt pf qh ph pi oh qg qf
kj_01155,9,pc qe qh tt pf tt pe qi ph
kj_70135,6,pc tt pf tt qi nc
kj_42596,6,pd tt mc qi tt qf
kj_78747,18,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt nb
kj_30512,15,pd nc tt qc pc qd pe pb ob qb oc qf lc nb na
kj_51910,8,pc qe tt od oc nd mc jd
kj_70687,8,pc qe od oe ne of qd re
kj_85941,13,pd qc pc qd qf qe pe rf qg rg qh mc tt
kj_71458,10,pd qc pc qd qf rf qg rg qh pk
kj_47054,9,pc tt pe oc od nc pb nd le
kj_19297,8,pc qe qd pe nc pi ol tt
kj_40711,9,pd tt nc tt qg qf pf qe pg
kj_50780,9,pc pe qe qf qd pf nc pj ne
kj_74174,9,pd qc pc qd pe rf tt ld md
kj_57954,8,pc qe qg tt pf qc qb rb
kj_08407,17,pc qe nd lc qg pg ph pf rd oh oi pi qh qi ri rj rh
kj_59219,13,pd qc pc qd qf qe pe rf qg rg qh mc me
kj_14744,7,pd tt nc tt kc je tt
kj_82413,16,pd qc pc qd qf qe pe rf qb rb re rd rg se qg ld
kj_50750,10,pd nc oc nd pf tt lc ld kd le
kj_81155,6,pd qc pc qd pe rf
kj_11146,13,pd nc tt qf pf pg of qc qe qg pc pb og
kj_98769,11,pd qc pc qd pe qf pf rg qg re qh
kj_10707,10,pd qc pc qd pe rf tt qg oh ld
kj_23414,9,pc tt pe oc od nc pb nd qg
kj_77252,14,pd qc pc qd pe rf qg pb ob qb nc qf pf tt
kj_55997,8,pd tt nc qf qe pf qh qj
kj_02314,12,pc tt pe oc od nc pb nd tt qg pg ph
kj_83345,7,pc tt pe qg ph pg og
kj_81898,6,pd tt nc tt qh tt
kj_73569,9,pc qe od tt qh oe ne of oh
kj_96691,9,pd qc pc qd pe rf tt kc ke
kj_68937,7,pc qe od tt qh tt qk
kj_57758,11,pd nc lc jc nd qc oc qd pf rf tt
kj_92365,6,pc tt qf kc mc pd
kj_18417,6,pd tt nc qi qf pg
kj_06561,19,pd tt nc qf tt qd qc rc qe rd pe re pf qg pg tt qh rh ri
kj_98516,12,pd qc pc qd pe rf kc kd ld tt lc kf
kj_29754,9,pc qe qi od oc nd mb qk qg
kj_55351,7,pc qe od tt pf tt qg
kj_21103,16,pd nc tt qf pf pg of qd qc qe pc kc ic tt ie ke
kj_25860,13,pd qc pc qd pe qe qf rf tt kc qg rg qh
kj_39725,7,pd nc lc tt qf tt le
kj_01295,17,pc qe tt od qd rd pe pd qc rf qf re nb pf oe nd ne
kj_53369,8,pc pe qe qf qd pf tt mc
kj_47431,6,pd tt kc qf qe pf
kj_52043,6,pc tt pf tt lc qh
kj_54336,22,pd qc pc qd pe qe qf rf tt pf qg rg qh of oh pi og nf qb rb ob qa
kj_59353,9,pc pe qe qf qd pf nc od oc
kj_95289,7,pd nc lc tt oc nd pf
kj_69304,14,pd tt nc qf qi qd qc rc qb pe rd re qe qd
kj_73585,13,pc tt qf pd qd oc pe od pb qc qb rc rb
kj_42520,8,pc tt qf pd tt qc oc od
kj_56622,7,pc pe qe qf qd pf nc
kj_63319,16,pd nc qf pc qc qb oc pb od ob nd mc md tt lc lb
kj_53702,14,pc pe qe qf qd pf nd pj tt lc mc ld nf hd
kj_74206,9,pc qe tt od oc nd mc tt ph
kj_94558,18,pd qc pc qd qf qe pe rf qb qg pf rh rc rd sd re lc ld
kj_81780,14,pd qc pc qd qf qe pe rf qg rg qh of tt oh
kj_46457,11,pc tt pe oc od nc md mc ld lc tt
kj_72453,6,pc tt pe qg rf ng
kj_58368,13,pd qc pc qd qf qe pe rf qg rg qh of oh
kj_51772,8,pd pc qc oc qb kc ie mc
kj_10818,8,pc tt qf tt kd pd qd qc
kj_51098,7,pd tt nc qf qi qk oi
kj_76495,9,pc qe od tt qi tt pf qc qf
kj_96331,8,pc pe qe qf qd pf mc tt
kj_53183,6,pd nc pf oe pe tt
kj_44919,21,pd qc pc qd qf qe pe rf tt pf qg rg qh of oh nd nc mc qb rb ne
kj_73067,11,pd qc pc qd pe rf tt qg tt ld id
kj_19418,7,pc tt pf tt pi pj oj
kj_58268,8,pd nc qf tt jc pc qc qb
kj_81155,6,pd qc pc qd pe rf
kj_91119,18,pd nc tt qf pf pg of qd qc qe pc lc ic mf mg lf og ph
kj_45723,6,pd nc qf pb qc ne
kj_77245,6,pc tt pf tt qi tt
kj_58268,8,pd nc qf tt jc pc qc qb
kj_81155,6,pd qc pc qd pe rf
kj_91119,18,pd nc tt qf pf pg of qd qc qe pc lc ic mf mg lf og ph
kj_45723,6,pd nc qf pb qc ne
kj_77245,6,pc tt pf tt qi tt
kj_72501,11,pc pe qe qf qd pf nd pj tt ld nf
kj_61548,7,pc tt pf qh qg ph tt
kj_81155,6,pd qc pc qd pe rf
kj_32956,6,pd nc pf kc oc nd
kj_45477,10,pc qe tt mc od me qd pe oe pg
kj_60509,9,pd qc pc qd pe rf lc je tt
kj_84685,13,pd qc pc qd qf rf qg rg qh qe pe tt lc
kj_54414,13,pd qc pc qd qf rf qg rg qh qe pe rh qi
kj_43775,8,pc tt qf md tt pd qd qc
kj_71760,9,pd qc pc qd qf rf qg rg qh
kj_97985,8,pd nc pf oe pe pb lb md
kj_82018,7,pc qe tt od oc nd mc
kj_82231,17,pd qc pc qd qf qe pe rf tt qg pf pb ob qb oi nc tt
kj_51625,15,pd qc pc qd pe qe pf qf tt pg og oh ng nh mg
kj_61950,14,pd tt nc re rd qd qe qc rc pe qf pc od rf
kj_93422,12,pd qc pc qd pe rf tt ld qf rg lc kc
kj_68447,10,pd qc pc qd pe qe pf qf ph tt
kj_28893,9,pc pe qe qf qd pf nc pj lj
kj_70778,7,pc qe qi od oc nd mb
kj_23219,19,pd nc qf pc qc qb oc pb ob od nb qd pe rd mc nd md of qh
kj_85096,13,pc qe tt od oc nd mc tt md tt mf tt pg
kj_40906,6,pc tt pe tt lc kc
kj_74472,15,pd qc pc qd pe qe pf qf qg pg qh qb pi og ld
kj_99215,9,pc pe qe qf qd pf nc pd qc
kj_20885,7,pc tt qe oc pd kc tt
kj_62276,6,pd nc lc qf nd qj
kj_40905,15,pd nc tt qf pf pg of qd qc qe pc lc kd me kc
kj_65017,14,pd nc tt qf nd md ne oc pc qi qe pf od tt
kj_18022,14,pc qe od tt qh qk tt oe ne of qd rd rc rf
kj_81155,6,pd qc pc qd pe rf
kj_29575,23,pd qc pc qd qf rf rg qe pf pe oe od ob nd me ne of qb nf md le ld kd
kj_59617,8,pc qe od pi tt lc tt le
kj_41772,8,pc tt qf ng tt pg qg pd
kj_45549,7,pc tt qf tt qj ol oj
kj_81890,11,pc qe tt od oc nd mc tt md tt mf
kj_31802,8,pc qe od qh tt mc tt rc
kj_08963,7,pd tt nc tt kc qc qd
kj_73479,14,pc tt pf qh tt pd od qd qc rc rb re sc tt
kj_67481,11,pd qc pc qd qf qe pe rf qg rg qh
kj_53420,10,pc qe nd tt qi tt qd rd rc nh
kj_61674,7,pc tt pe qg qf pg tt
kj_79738,9,pc qe qd pe nc pi pk tt qi
kj_47054,9,pc tt pe oc od nc pb nd le
kj_00785,7,pd tt nc md mf re qd
kj_68551,6,pc qe nd tt qi qk
kj_05445,25,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me mf mc qb re le md kc qg lf
kj_61076,6,pc pd oc qd qc rc
kj_34583,19,pc tt qf pd qd oc pe od pb qc qb oe of nf og ng oh rc rb
kj_68757,14,pd nc nd md ne pc qc oc qd tt mc lc mb lb
kj_70705,10,pc pe qe qf qd pf nc pj tt qm
kj_83772,13,pd nc tt qc pc qd pe pb ob qb nb qf mc
kj_90348,13,pd qc pc qd qe re rf qf pe rg rd sf rc
kj_95800,6,pc tt qf kd tt nc
kj_07700,13,pc tt pe pf qf qg pg of qh rg rf qe re
kj_87351,7,pc qe qi qm pm tt ql
kj_29261,13,pd qc pc qd qf rf qg rg qh qe pe tt ld
kj_28776,8,pd pc qc oc qb lc kc ld
kj_77900,8,pc qe od qh qj oh oj tt
kj_70275,7,pc tt pf qh ph pi oh
kj_98754,6,pd tt nc qf tt jc
kj_88650,12,pc pe qe pd qd oc qc pf ob nc nb lc
kj_51445,9,pd nc oc nd pf jd hc tt he
kj_08841,7,pd nc tt pb qg tt qc
kj_79393,31,pd qc pc qd qf rf rg qe pf pe oe od ob nd ne me of qb md nc mc nb mb na le mf lf mg lg mh qj
kj_91512,7,pd nc oc nd pf ke lc
kj_15972,6,pc tt qf mc tt jd
kj_72483,9,pc pe qe qf qd pf nd tt pj
kj_29211,7,pc qd qc pd od rc nc
kj_28163,10,pd nc pf qc ob qd pc qf pe rg
kj_52885,7,pd nc qf tt kc tt hc
kj_87495,6,pc qe od qh ql tt
kj_66189,11,pc pe qe qf qd pf nc pj pl tt ph
kj_47341,9,pc qe tt od oc nd mb pi pg
kj_54614,10,pc pe qe qf qd pf nc tt qi tt
kj_65353,8,pc qe nd tt kc qc qb pb
kj_17972,7,pc qe tt lc qd pe nc
kj_85603,12,pd nc nd md ne pc qc oc qd me mf lf
kj_27180,10,pd qc pc qd pe rf kc qg tt md
kj_41245,9,pc qe tt od oc nd mb tt of
kj_59050,14,pd qc pc qd qe re rf qf pe rg rd sf rc pf
kj_98121,12,pc pe qe qf qd pf nc pj pl ql qm qk
kj_52340,9,pc tt pf tt ld lc mc kc tt
kj_79516,6,pd nc oc nd qf jd
kj_84021,12,pc pe qe qf qd pf nc pj ql tt pi oi
kj_12271,11,pc pe qe qf qd pf nd tt pj mg nj
kj_73623,10,pd qc pc qd pe rf lc tt qf qg
kj_54193,7,pc qe od ph pj tt nj
kj_66925,19,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb ob tt pc
kj_07212,8,pd tt nc tt qg qf qe mc
kj_63172,16,pc qe nd tt qi qc qb pd rc oc qd pb qc od re ne
kj_23271,9,pc tt pe tt ph pb ob qc pd
kj_05276,10,pd nc pf oe pe pb pj tt lb mc
kj_70544,24,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf tt ld me
kj_07761,12,pd qc pc qd pe rf tt lc jc jd kd kc
kj_82943,6,pc tt pf qh tt pd
kj_60340,10,pc qe tt od oc nd mc tt md qh
kj_15623,9,pd nc qf ne tt pg qg ph qh
kj_61722,7,pc tt pe tt qh tt oi
kj_72793,6,pc tt pe qg qi ql
kj_02808,8,pd pc tt qd oc qc od pf
kj_40906,6,pc tt pe tt lc kc
kj_42531,15,pd nc tt qf pf pg of qd qc qe pc kc md mc ld
kj_47829,9,pc pd qc nd od oe oc le tt
kj_33480,11,pd nc qf tt lc pc qc qb rb ob qa
kj_97947,8,pc qe qh od oc nd mb tt
kj_81714,20,pd qc pc qd qf qe pe rf qb rb re pf qg rd rg of oh mf ld qj
kj_78739,19,pc tt pe pf of qe oe qd pg pd od qc qf oc nc pb tt nb tt
kj_42190,16,pc qe tt od oc nd mc tt md tt qg me le lf mf ne
kj_20254,16,pd qc pc qd qf qe pe rf qg rg qh tt kd ke le lf
kj_10534,11,pd tt nc qf qi tt oi rd qc pe nf
kj_50650,10,pc qe od tt qh pf rd nf og me
kj_84076,7,pc tt pf tt lc tt pi
kj_29691,20,pc tt qf pd od qc qd pe qe oc pb nd oe pf nf pg qg ph nc qh
kj_81912,12,pd qc pc qd pe rf tt lc qf rg ph mf
kj_81983,14,pd qc pc qd qf qe pe rf qg rg qh kd tt kf
kj_76865,10,pd qc pc qd pe rf tt qg ld qj
kj_76878,7,pc tt pf qd pd rf qe
kj_42058,7,pd tt nc tt kd re rd
kj_41036,15,pd qc pc qd qf qe pe rf tt qg pf qb oh tt qk
kj_25438,12,pd qc pc qd pe rf qf rg re qe qb rd
kj_56134,7,pd nc oc nd pf kd nb
kj_65916,11,pd nc qf pc qc qb oc pb ob od nb
kj_86864,7,pc tt pe tt qh qd pd
kj_81245,6,pc tt pf lc le nc
kj_52327,7,pc qe qd pe nc tt qi
kj_88540,26,pd qc pc qd qf qe pe rf qb rb re pf qg rd rg of oh mf ld qj pj pk oj pb ob qa
kj_70705,10,pc pe qe qf qd pf nc pj tt qm
kj_34375,15,pc tt qf pd qd oc pe od pb qc ob mc rc tt kd
kj_27813,6,pc qe tt md od pg
kj_87054,10,pd nc qf pc qc qb rb pb qd kd
kj_09641,8,pc qe od ph tt mc tt rc
kj_95169,6,pd tt nc tt qh qf
kj_54629,17,pc qe tt od qd rd pe pd qc rf qf re oc pf mc nd md
kj_08796,13,pc qe tt od oc nd mc tt md tt mf ph tt
kj_84610,12,pc qe tt od oc nd mc md lc ld kc tt
kj_91745,8,pc qe od tt qh pf nf rc
kj_47818,11,pc pe qe qf qd pf nc pj tt md nd
kj_91261,9,pc tt qe oc od nc pb nd oe
kj_32609,8,pc qe pg qg qh ph qi od
kj_42881,18,pd qc pc qd pe qe qf rf tt pf qg rg qh of oh nd qb rb
kj_79592,9,pc qe od tt qh pf oh nf ld
kj_69955,8,pd qc pc qd pe rf tt pg
kj_34289,8,pd qc pc qd pe rf ld jc
kj_22139,12,pd nc lc ne pf kd kc jd ld le jc id
kj_56386,9,pc qe tt od oc nd mc qi pi
kj_05822,13,pc pe qe pd qd oc qc pf ob nc nb lc mc
kj_57143,9,pc tt pe qg tt oc od nc qd
kj_23359,7,pd nc qf pb tt qc tt
kj_69077,37,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld tt of oe ph nd me oh pg ne qi mc oc sf md oi
kj_65363,7,pc tt qe pf pe tt pj
kj_88508,7,pd tt nc qf qh of tt
kj_55975,11,pc pe qe qf qd pf nc tt ph tt rh
kj_69140,11,pd nc nd md ne ob qc me mf nf lf
kj_70778,7,pc qe qi od oc nd mb
kj_58730,16,pd qc pc qd qe re rf qf pe rg rd sf rc pf tt oe
kj_82818,15,pd nc tt qc pc qd pe pb ob qb nb qf mc pf tt
kj_31745,12,pc tt qf pf pg qe pe of qd qg re rf
kj_93620,6,pd tt nc qf tt od
kj_61806,6,pd nc qf tt kd tt
kj_31745,12,pc tt qf pf pg qe pe of qd qg re rf
kj_93620,6,pd tt nc qf tt od
kj_61806,6,pd nc qf tt kd tt
kj_52424,10,pc pe qe qf qd pf nc pj pm qm
kj_95232,8,pc qe od qh pf qf pg tt
kj_21467,6,pd nc qf qi pb tt
kj_82699,19,pd qc pc qd qf rf rg qe pf pe oe of ne pb ob qb nc ph re
kj_78316,10,pd tt nc qf tt qd qc rc rb tt
kj_69429,7,pc pd qd oc qc tt pe
kj_95951,10,pd qc pc qd pe rf kd tt ld tt
kj_55738,10,pd qc pc qd pe qf tt rg lc tt
kj_84320,6,pd tt nc tt qf qh
kj_66595,10,pd nc pf qc pc pb ob qb nb lc
kj_81155,6,pd qc pc qd pe rf
kj_50582,17,pd nc tt qc pc qd pe pb ob qb nb mc kc qf mb tt og
kj_36142,15,pd nc oc nd pf jd tt re nb mb qg ob pb na qc
kj_02344,14,pd nc lc tt jd qc pc qd pe pb ob qb nb qf
kj_82953,12,pd qc pc qd pe rf tt ld qf rg ph qb
kj_77866,15,pd qc pc qd qe re rf qf pe rg rd sf rc pf pj
kj_97714,7,pd tt nc md nd mf pg
kj_33266,6,pc qe od tt qi qm
kj_25047,17,pd nc tt qf pf pg of qc pc qd qg qe ph pe oe od pb
kj_41230,12,pc qe tt od oc nd mc md lc ld qd kc
kj_93176,7,pd nc oc nd pf jc jd
kj_24697,16,pd qc pc qd pe rf tt lc tt qg pg ph oh oi pi qh
kj_51427,8,pc tt qf qh qj qd pd qe
kj_30829,8,pc tt qe pf tt qf pe qj
kj_38664,17,pc pe qh qc qb qd ob nc od pg ph oh oi qg rh ni oj
kj_81890,11,pc qe tt od oc nd mc tt md tt mf
kj_14827,6,qc oc pe qb rb pb
kj_44407,24,pd qc pc qd qf qe pe rf qb rb re pb rc qa rd qb rg pf qg nc nf ld jc kc
kj_65122,8,pd tt nc mc md lc nb ld
kj_33271,6,pc tt pe tt mc qg
kj_67684,25,pc tt qf pd od qc qd pe qe oc pb nd oe pf nc qg rg of ob rh qh pg rf qi tt
kj_93006,14,pd qc pc qd qf qe pe rf qg rg qh ld kf lf
kj_80142,8,pc qe nd tt qi lc qd me
kj_45914,9,pc qe pi od oc nd mc tt md
kj_70134,7,pd tt nc tt pi md mc
kj_59141,6,pd tt nc tt kc kd
kj_23630,21,pd qc pc qd qf qe pe rf qb rb re rd rg pf sf pb pg of nc tt kd
kj_84474,16,pd qc pc qd qf qe pe rf qb qg pf rh rc rd sd re
kj_90367,11,pc qe qg od pd pe oe of ne pg md
